round,sensor_id,aoi_before,aoi_after,visited
1,1,0,11,1
1,2,0,5,1
1,3,0,3,1
1,4,0,17,1
1,5,0,19,0
1,6,0,1,1
1,7,0,9,1
1,8,0,7,1
1,9,0,13,1
1,10,0,15,1
2,1,11,9,1
2,2,5,15,1
2,3,3,17,1
2,4,17,1,1
2,5,19,11,1
2,6,1,20,0
2,7,9,7,1
2,8,7,13,1
2,9,13,5,1
2,10,15,3,1
3,1,9,9,1
3,2,15,15,1
3,3,17,17,1
3,4,1,20,0
3,5,11,11,1
3,6,20,1,1
3,7,7,7,1
3,8,13,13,1
3,9,5,5,1
3,10,3,3,1
4,1,9,9,1
4,2,15,15,1
4,3,17,17,1
4,4,20,1,1
4,5,11,11,1
4,6,1,20,0
4,7,7,7,1
4,8,13,13,1
4,9,5,5,1
4,10,3,3,1
5,1,9,9,1
5,2,15,15,1
5,3,17,17,1
5,4,1,20,0
5,5,11,11,1
5,6,20,1,1
5,7,7,7,1
5,8,13,13,1
5,9,5,5,1
5,10,3,3,1
6,1,9,9,1
6,2,15,15,1
6,3,17,17,1
6,4,20,1,1
6,5,11,11,1
6,6,1,20,0
6,7,7,7,1
6,8,13,13,1
6,9,5,5,1
6,10,3,3,1
7,1,9,9,1
7,2,15,15,1
7,3,17,17,1
7,4,1,20,0
7,5,11,11,1
7,6,20,1,1
7,7,7,7,1
7,8,13,13,1
7,9,5,5,1
7,10,3,3,1
8,1,9,9,1
8,2,15,15,1
8,3,17,17,1
8,4,20,1,1
8,5,11,11,1
8,6,1,20,0
8,7,7,7,1
8,8,13,13,1
8,9,5,5,1
8,10,3,3,1
9,1,9,9,1
9,2,15,15,1
9,3,17,17,1
9,4,1,20,0
9,5,11,11,1
9,6,20,1,1
9,7,7,7,1
9,8,13,13,1
9,9,5,5,1
9,10,3,3,1
10,1,9,9,1
10,2,15,15,1
10,3,17,17,1
10,4,20,1,1
10,5,11,11,1
10,6,1,20,0
10,7,7,7,1
10,8,13,13,1
10,9,5,5,1
10,10,3,3,1
11,1,9,9,1
11,2,15,15,1
11,3,17,17,1
11,4,1,20,0
11,5,11,11,1
11,6,20,1,1
11,7,7,7,1
11,8,13,13,1
11,9,5,5,1
11,10,3,3,1
12,1,9,9,1
12,2,15,15,1
12,3,17,17,1
12,4,20,1,1
12,5,11,11,1
12,6,1,20,0
12,7,7,7,1
12,8,13,13,1
12,9,5,5,1
12,10,3,3,1
13,1,9,9,1
13,2,15,15,1
13,3,17,17,1
13,4,1,20,0
13,5,11,11,1
13,6,20,1,1
13,7,7,7,1
13,8,13,13,1
13,9,5,5,1
13,10,3,3,1
14,1,9,9,1
14,2,15,15,1
14,3,17,17,1
14,4,20,1,1
14,5,11,11,1
14,6,1,20,0
14,7,7,7,1
14,8,13,13,1
14,9,5,5,1
14,10,3,3,1
15,1,9,9,1
15,2,15,15,1
15,3,17,17,1
15,4,1,20,0
15,5,11,11,1
15,6,20,1,1
15,7,7,7,1
15,8,13,13,1
15,9,5,5,1
15,10,3,3,1
16,1,9,9,1
16,2,15,15,1
16,3,17,17,1
16,4,20,1,1
16,5,11,11,1
16,6,1,20,0
16,7,7,7,1
16,8,13,13,1
16,9,5,5,1
16,10,3,3,1
17,1,9,9,1
17,2,15,15,1
17,3,17,17,1
17,4,1,20,0
17,5,11,11,1
17,6,20,1,1
17,7,7,7,1
17,8,13,13,1
17,9,5,5,1
17,10,3,3,1
18,1,9,9,1
18,2,15,15,1
18,3,17,17,1
18,4,20,1,1
18,5,11,11,1
18,6,1,20,0
18,7,7,7,1
18,8,13,13,1
18,9,5,5,1
18,10,3,3,1
19,1,9,9,1
19,2,15,15,1
19,3,17,17,1
19,4,1,20,0
19,5,11,11,1
19,6,20,1,1
19,7,7,7,1
19,8,13,13,1
19,9,5,5,1
19,10,3,3,1
20,1,9,9,1
20,2,15,15,1
20,3,17,17,1
20,4,20,1,1
20,5,11,11,1
20,6,1,20,0
20,7,7,7,1
20,8,13,13,1
20,9,5,5,1
20,10,3,3,1
21,1,9,9,1
21,2,15,15,1
21,3,17,17,1
21,4,1,20,0
21,5,11,11,1
21,6,20,1,1
21,7,7,7,1
21,8,13,13,1
21,9,5,5,1
21,10,3,3,1
22,1,9,9,1
22,2,15,15,1
22,3,17,17,1
22,4,20,1,1
22,5,11,11,1
22,6,1,20,0
22,7,7,7,1
22,8,13,13,1
22,9,5,5,1
22,10,3,3,1
23,1,9,9,1
23,2,15,15,1
23,3,17,17,1
23,4,1,20,0
23,5,11,11,1
23,6,20,1,1
23,7,7,7,1
23,8,13,13,1
23,9,5,5,1
23,10,3,3,1
24,1,9,9,1
24,2,15,15,1
24,3,17,17,1
24,4,20,1,1
24,5,11,11,1
24,6,1,20,0
24,7,7,7,1
24,8,13,13,1
24,9,5,5,1
24,10,3,3,1
25,1,9,9,1
25,2,15,15,1
25,3,17,17,1
25,4,1,20,0
25,5,11,11,1
25,6,20,1,1
25,7,7,7,1
25,8,13,13,1
25,9,5,5,1
25,10,3,3,1
26,1,9,9,1
26,2,15,15,1
26,3,17,17,1
26,4,20,1,1
26,5,11,11,1
26,6,1,20,0
26,7,7,7,1
26,8,13,13,1
26,9,5,5,1
26,10,3,3,1
27,1,9,9,1
27,2,15,15,1
27,3,17,17,1
27,4,1,20,0
27,5,11,11,1
27,6,20,1,1
27,7,7,7,1
27,8,13,13,1
27,9,5,5,1
27,10,3,3,1
28,1,9,9,1
28,2,15,15,1
28,3,17,17,1
28,4,20,1,1
28,5,11,11,1
28,6,1,20,0
28,7,7,7,1
28,8,13,13,1
28,9,5,5,1
28,10,3,3,1
29,1,9,9,1
29,2,15,15,1
29,3,17,17,1
29,4,1,20,0
29,5,11,11,1
29,6,20,1,1
29,7,7,7,1
29,8,13,13,1
29,9,5,5,1
29,10,3,3,1
30,1,9,9,1
30,2,15,15,1
30,3,17,17,1
30,4,20,1,1
30,5,11,11,1
30,6,1,20,0
30,7,7,7,1
30,8,13,13,1
30,9,5,5,1
30,10,3,3,1
