round,sensor_id,aoi_before,aoi_after,visited
1,1,0,19,0
1,2,0,19,0
1,3,0,17,1
1,4,0,11,1
1,5,0,3,1
1,6,0,19,0
1,7,0,9,1
1,8,0,15,1
1,9,0,1,1
1,10,0,19,0
1,11,0,19,0
1,12,0,5,1
1,13,0,19,0
1,14,0,13,1
1,15,0,7,1
2,1,19,15,1
2,2,19,13,1
2,3,17,5,1
2,4,11,30,0
2,5,3,22,0
2,6,19,17,1
2,7,9,28,0
2,8,15,3,1
2,9,1,20,0
2,10,19,7,1
2,11,19,9,1
2,12,5,24,0
2,13,19,11,1
2,14,13,1,1
2,15,7,26,0
3,1,15,3,1
3,2,13,1,1
3,3,5,24,0
3,4,30,17,1
3,5,22,9,1
3,6,17,5,1
3,7,28,15,1
3,8,3,22,0
3,9,20,7,1
3,10,7,26,0
3,11,9,28,0
3,12,24,11,1
3,13,11,30,0
3,14,1,20,0
3,15,26,13,1
4,1,3,22,0
4,2,1,20,0
4,3,24,11,1
4,4,17,5,1
4,5,9,28,0
4,6,5,24,0
4,7,15,3,1
4,8,22,9,1
4,9,7,26,0
4,10,26,13,1
4,11,28,15,1
4,12,11,30,0
4,13,30,17,1
4,14,20,7,1
4,15,13,1,1
5,1,22,9,1
5,2,20,7,1
5,3,11,30,0
5,4,5,24,0
5,5,28,15,1
5,6,24,11,1
5,7,3,22,0
5,8,9,28,0
5,9,26,13,1
5,10,13,1,1
5,11,15,3,1
5,12,30,17,1
5,13,17,5,1
5,14,7,26,0
5,15,1,20,0
6,1,9,28,0
6,2,7,26,0
6,3,30,17,1
6,4,24,11,1
6,5,15,3,1
6,6,11,30,0
6,7,22,9,1
6,8,28,15,1
6,9,13,1,1
6,10,1,20,0
6,11,3,22,0
6,12,17,5,1
6,13,5,24,0
6,14,26,13,1
6,15,20,7,1
7,1,28,15,1
7,2,26,13,1
7,3,17,5,1
7,4,11,30,0
7,5,3,22,0
7,6,30,17,1
7,7,9,28,0
7,8,15,3,1
7,9,1,20,0
7,10,20,7,1
7,11,22,9,1
7,12,5,24,0
7,13,24,11,1
7,14,13,1,1
7,15,7,26,0
8,1,15,3,1
8,2,13,1,1
8,3,5,24,0
8,4,30,17,1
8,5,22,9,1
8,6,17,5,1
8,7,28,15,1
8,8,3,22,0
8,9,20,7,1
8,10,7,26,0
8,11,9,28,0
8,12,24,11,1
8,13,11,30,0
8,14,1,20,0
8,15,26,13,1
9,1,3,22,0
9,2,1,20,0
