round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,61866.2109,81.0000,18.5500,9,620.1797,0 -> 89 -> 89 -> 98 -> 98 -> 90 -> 90 -> 58 -> 58 -> 20 -> 20 -> 54 -> 54 -> 167 -> 167 -> 196 -> 196 -> 93 -> 93 -> 0
2,61855.1325,240.0000,36.3050,9,901.3328,0 -> 89 -> 89 -> 98 -> 98 -> 90 -> 90 -> 63 -> 63 -> 178 -> 178 -> 147 -> 147 -> 109 -> 109 -> 110 -> 110 -> 19 -> 19 -> 0
3,61984.6034,349.0000,53.5150,9,754.2087,0 -> 89 -> 89 -> 98 -> 98 -> 58 -> 58 -> 20 -> 20 -> 54 -> 54 -> 24 -> 24 -> 177 -> 177 -> 79 -> 79 -> 32 -> 32 -> 0
4,62267.3515,431.0000,70.3150,9,842.4051,0 -> 90 -> 90 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 143 -> 143 -> 106 -> 106 -> 97 -> 97 -> 188 -> 188 -> 0
5,62770.2548,571.0000,86.4150,9,919.7439,0 -> 89 -> 89 -> 90 -> 90 -> 58 -> 58 -> 167 -> 167 -> 196 -> 196 -> 174 -> 174 -> 193 -> 193 -> 118 -> 118 -> 189 -> 189 -> 0
6,62403.6388,519.0000,102.7750,9,948.1052,0 -> 98 -> 98 -> 89 -> 89 -> 90 -> 90 -> 20 -> 20 -> 54 -> 54 -> 24 -> 24 -> 177 -> 177 -> 14 -> 14 -> 146 -> 146 -> 0
7,61983.0303,680.0000,118.3300,9,901.2410,0 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 147 -> 147 -> 109 -> 109 -> 110 -> 110 -> 198 -> 198 -> 135 -> 135 -> 0
8,63125.1307,1077.0000,131.9000,9,1087.5755,0 -> 90 -> 90 -> 58 -> 58 -> 93 -> 93 -> 16 -> 16 -> 15 -> 15 -> 41 -> 41 -> 52 -> 52 -> 190 -> 190 -> 82 -> 82 -> 0
9,62495.0955,553.0000,148.0900,9,808.5742,0 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 143 -> 143 -> 106 -> 106 -> 97 -> 97 -> 188 -> 188 -> 135 -> 135 -> 0
10,62601.6264,743.0000,163.3300,9,945.1933,0 -> 90 -> 90 -> 20 -> 20 -> 54 -> 54 -> 167 -> 167 -> 196 -> 196 -> 174 -> 174 -> 193 -> 193 -> 118 -> 118 -> 189 -> 189 -> 0
11,64245.9809,1123.0000,176.6700,9,1200.6565,0 -> 89 -> 89 -> 98 -> 98 -> 58 -> 58 -> 79 -> 79 -> 32 -> 32 -> 14 -> 14 -> 100 -> 100 -> 108 -> 108 -> 128 -> 128 -> 0
12,62184.9668,668.0000,192.2850,9,879.6512,0 -> 90 -> 90 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 147 -> 147 -> 109 -> 109 -> 19 -> 19 -> 198 -> 198 -> 0
13,69584.5907,2133.0000,200.5750,9,1417.8748,0 -> 130 -> 130 -> 119 -> 119 -> 50 -> 50 -> 2 -> 2 -> 31 -> 31 -> 192 -> 192 -> 185 -> 185 -> 53 -> 53 -> 159 -> 159 -> 0
14,63962.1798,1312.0000,212.9700,9,1097.6804,0 -> 89 -> 89 -> 90 -> 90 -> 20 -> 20 -> 54 -> 54 -> 24 -> 24 -> 177 -> 177 -> 165 -> 165 -> 23 -> 23 -> 4 -> 4 -> 0
15,69173.0994,1565.0000,224.1000,9,1745.8585,0 -> 98 -> 98 -> 93 -> 93 -> 196 -> 196 -> 167 -> 167 -> 58 -> 58 -> 140 -> 140 -> 158 -> 158 -> 176 -> 176 -> 164 -> 164 -> 0
16,65640.7578,1710.0000,234.5050,9,1258.6182,0 -> 89 -> 89 -> 90 -> 90 -> 63 -> 63 -> 178 -> 178 -> 131 -> 131 -> 61 -> 61 -> 60 -> 60 -> 22 -> 22 -> 78 -> 78 -> 0
17,69706.7989,2262.0000,242.1500,9,1524.9259,0 -> 98 -> 98 -> 89 -> 89 -> 37 -> 37 -> 166 -> 166 -> 199 -> 199 -> 129 -> 129 -> 111 -> 111 -> 107 -> 107 -> 72 -> 72 -> 0
18,62492.8724,1118.0000,255.5150,9,1109.8820,0 -> 90 -> 90 -> 20 -> 20 -> 54 -> 54 -> 58 -> 58 -> 174 -> 174 -> 193 -> 193 -> 16 -> 16 -> 15 -> 15 -> 41 -> 41 -> 0
19,62270.4555,937.0000,269.7850,9,866.0499,0 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 147 -> 147 -> 109 -> 109 -> 110 -> 110 -> 19 -> 19 -> 198 -> 198 -> 0
20,67689.4718,2500.0000,276.2400,9,1503.9909,0 -> 143 -> 143 -> 106 -> 106 -> 97 -> 97 -> 188 -> 188 -> 135 -> 135 -> 160 -> 160 -> 88 -> 88 -> 13 -> 13 -> 33 -> 33 -> 0
21,72085.5617,2486.0000,282.7650,9,1523.8879,0 -> 89 -> 89 -> 90 -> 90 -> 98 -> 98 -> 187 -> 187 -> 73 -> 73 -> 94 -> 94 -> 145 -> 145 -> 137 -> 137 -> 171 -> 171 -> 0
22,79946.6663,3672.0000,283.3600,9,1866.6862,0 -> 157 -> 157 -> 81 -> 81 -> 113 -> 113 -> 105 -> 105 -> 71 -> 71 -> 64 -> 64 -> 42 -> 42 -> 175 -> 175 -> 95 -> 95 -> 0
23,61370.7467,1045.0000,297.0900,9,802.1047,0 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 93 -> 93 -> 196 -> 196 -> 167 -> 167 -> 24 -> 24 -> 177 -> 177 -> 0
24,63274.3219,1669.0000,307.7000,9,1027.4567,0 -> 90 -> 90 -> 58 -> 58 -> 20 -> 20 -> 54 -> 54 -> 79 -> 79 -> 32 -> 32 -> 14 -> 14 -> 146 -> 146 -> 165 -> 165 -> 0
25,71239.5305,3343.0000,309.9400,9,1658.6824,0 -> 89 -> 89 -> 98 -> 98 -> 38 -> 38 -> 26 -> 26 -> 75 -> 75 -> 34 -> 34 -> 200 -> 200 -> 155 -> 155 -> 124 -> 124 -> 0
26,68700.0020,2165.0000,318.0700,9,1469.1177,0 -> 47 -> 47 -> 22 -> 22 -> 78 -> 78 -> 60 -> 60 -> 61 -> 61 -> 131 -> 131 -> 130 -> 130 -> 119 -> 119 -> 50 -> 50 -> 0
27,64721.4254,2188.0000,326.0850,9,1213.8672,0 -> 89 -> 89 -> 90 -> 90 -> 118 -> 118 -> 189 -> 189 -> 190 -> 190 -> 52 -> 52 -> 41 -> 41 -> 82 -> 82 -> 140 -> 140 -> 0
28,62054.7614,1239.0000,338.8450,9,880.2692,0 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 147 -> 147 -> 109 -> 109 -> 110 -> 110 -> 19 -> 19 -> 198 -> 198 -> 188 -> 188 -> 0
29,62231.0012,1016.0000,352.7200,9,771.3960,0 -> 89 -> 89 -> 90 -> 90 -> 58 -> 58 -> 20 -> 20 -> 54 -> 54 -> 167 -> 167 -> 196 -> 196 -> 174 -> 174 -> 193 -> 193 -> 0
30,80590.7958,4525.0000,349.0500,9,1712.9834,0 -> 98 -> 98 -> 17 -> 17 -> 170 -> 170 -> 12 -> 12 -> 103 -> 103 -> 62 -> 62 -> 56 -> 56 -> 10 -> 10 -> 21 -> 21 -> 0
