round,sensor_id,aoi_before,aoi_after,visited
1,1,0,7,1
1,2,0,3,1
1,3,0,17,1
1,4,0,19,0
1,5,0,19,0
1,6,0,19,0
1,7,0,11,1
1,8,0,13,1
1,9,0,15,1
1,10,0,19,0
1,11,0,19,0
1,12,0,19,0
1,13,0,19,0
1,14,0,9,1
1,15,0,19,0
1,16,0,19,0
1,17,0,5,1
1,18,0,19,0
1,19,0,1,1
1,20,0,19,0
2,1,7,26,0
2,2,3,22,0
2,3,17,15,1
2,4,19,1,1
2,5,19,13,1
2,6,19,17,1
2,7,11,30,0
2,8,13,32,0
2,9,15,34,0
2,10,19,38,0
2,11,19,5,1
2,12,19,38,0
2,13,19,38,0
2,14,9,28,0
2,15,19,9,1
2,16,19,7,1
2,17,5,24,0
2,18,19,11,1
2,19,1,20,0
2,20,19,3,1
3,1,26,13,1
3,2,22,1,1
3,3,15,34,0
3,4,1,20,0
3,5,13,32,0
3,6,17,36,0
3,7,30,17,1
3,8,32,3,1
3,9,34,5,1
3,10,38,9,1
3,11,5,24,0
3,12,38,11,1
3,13,38,7,1
3,14,28,15,1
3,15,9,28,0
3,16,7,26,0
3,17,24,43,0
3,18,11,30,0
3,19,20,39,0
3,20,3,22,0
4,1,13,32,0
4,2,1,20,0
4,3,34,15,1
4,4,20,39,0
4,5,32,3,1
4,6,36,17,1
4,7,17,36,0
4,8,3,22,0
4,9,5,24,0
4,10,9,28,0
4,11,24,43,0
4,12,11,30,0
4,13,7,26,0
4,14,15,34,0
4,15,28,7,1
4,16,26,11,1
4,17,43,5,1
4,18,30,9,1
4,19,39,1,1
4,20,22,13,1
5,1,32,13,1
5,2,20,39,0
5,3,15,34,0
5,4,39,1,1
5,5,3,22,0
5,6,17,36,0
5,7,36,17,1
5,8,22,41,0
5,9,24,11,1
5,10,28,3,1
5,11,43,7,1
5,12,30,5,1
5,13,26,9,1
5,14,34,15,1
5,15,7,26,0
5,16,11,30,0
5,17,5,24,0
5,18,9,28,0
5,19,1,20,0
5,20,13,32,0
6,1,13,32,0
6,2,39,3,1
6,3,34,1,1
6,4,1,20,0
6,5,22,9,1
6,6,36,17,1
6,7,17,36,0
6,8,41,11,1
6,9,11,30,0
6,10,3,22,0
6,11,7,26,0
6,12,5,24,0
6,13,9,28,0
6,14,15,34,0
6,15,26,7,1
6,16,30,13,1
6,17,24,43,0
6,18,28,5,1
6,19,20,39,0
6,20,32,15,1
7,1,32,11,1
7,2,3,22,0
7,3,1,20,0
7,4,20,39,0
7,5,9,28,0
7,6,17,36,0
7,7,36,17,1
7,8,11,30,0
7,9,30,3,1
7,10,22,41,0
7,11,26,9,1
7,12,24,5,1
7,13,28,7,1
7,14,34,15,1
7,15,7,26,0
7,16,13,32,0
7,17,43,13,1
7,18,5,24,0
7,19,39,1,1
7,20,15,34,0
8,1,11,30,0
8,2,22,3,1
8,3,20,39,0
8,4,39,1,1
8,5,28,7,1
8,6,36,17,1
8,7,17,36,0
8,8,30,5,1
8,9,3,22,0
8,10,41,13,1
8,11,9,28,0
8,12,5,24,0
8,13,7,26,0
8,14,15,34,0
8,15,26,9,1
8,16,32,11,1
8,17,13,32,0
8,18,24,43,0
8,19,1,20,0
8,20,34,15,1
9,1,30,9,1
9,2,3,22,0
9,3,39,1,1
9,4,1,20,0
9,5,7,26,0
9,6,17,36,0
9,7,36,17,1
9,8,5,24,0
9,9,22,3,1
9,10,13,32,0
9,11,28,7,1
9,12,24,43,0
9,13,26,5,1
9,14,34,13,1
9,15,9,28,0
9,16,11,30,0
9,17,32,11,1
9,18,43,15,1
9,19,20,39,0
9,20,15,34,0
10,1,9,28,0
10,2,22,41,0
10,3,1,20,0
10,4,20,39,0
10,5,26,15,1
10,6,36,1,1
10,7,17,36,0
10,8,24,9,1
10,9,3,22,0
10,10,32,5,1
10,11,7,26,0
10,12,43,7,1
10,13,5,24,0
10,14,13,32,0
10,15,28,13,1
10,16,30,11,1
10,17,11,30,0
10,18,15,34,0
10,19,39,17,1
10,20,34,3,1
11,1,28,11,1
11,2,41,1,1
11,3,20,39,0
11,4,39,17,1
11,5,15,34,0
11,6,1,20,0
11,7,36,7,1
11,8,9,28,0
11,9,22,15,1
11,10,5,24,0
11,11,26,13,1
11,12,7,26,0
11,13,24,43,0
11,14,32,5,1
11,15,13,32,0
11,16,11,30,0
11,17,30,9,1
11,18,34,3,1
11,19,17,36,0
11,20,3,22,0
12,1,11,30,0
12,2,1,20,0
12,3,39,1,1
12,4,17,36,0
12,5,34,15,1
12,6,20,39,0
12,7,7,26,0
12,8,28,13,1
12,9,15,34,0
12,10,24,43,0
12,11,13,32,0
12,12,26,7,1
12,13,43,5,1
12,14,5,24,0
12,15,32,11,1
12,16,30,9,1
12,17,9,28,0
12,18,3,22,0
12,19,36,17,1
12,20,22,3,1
13,1,30,7,1
13,2,20,39,0
13,3,1,20,0
13,4,36,17,1
13,5,15,34,0
13,6,39,1,1
13,7,26,11,1
13,8,13,32,0
13,9,34,15,1
13,10,43,3,1
13,11,32,5,1
13,12,7,26,0
13,13,5,24,0
13,14,24,9,1
13,15,11,30,0
13,16,9,28,0
13,17,28,13,1
13,18,22,41,0
13,19,17,36,0
13,20,3,22,0
14,1,7,26,0
14,2,39,1,1
14,3,20,39,0
14,4,17,36,0
14,5,34,15,1
14,6,1,20,0
14,7,11,30,0
14,8,32,13,1
14,9,15,34,0
14,10,3,22,0
14,11,5,24,0
14,12,26,11,1
14,13,24,9,1
14,14,9,28,0
14,15,30,5,1
14,16,28,7,1
14,17,13,32,0
14,18,41,3,1
14,19,36,17,1
14,20,22,41,0
15,1,26,11,1
15,2,1,20,0
15,3,39,1,1
15,4,36,17,1
15,5,15,34,0
15,6,20,39,0
15,7,30,7,1
15,8,13,32,0
15,9,34,3,1
15,10,22,41,0
15,11,24,13,1
15,12,11,30,0
15,13,9,28,0
15,14,28,9,1
15,15,5,24,0
15,16,7,26,0
15,17,32,5,1
15,18,3,22,0
15,19,17,36,0
15,20,41,15,1
16,1,11,30,0
16,2,20,39,0
16,3,1,20,0
16,4,17,36,0
16,5,34,15,1
16,6,39,1,1
16,7,7,26,0
16,8,32,13,1
16,9,3,22,0
16,10,41,5,1
16,11,13,32,0
16,12,30,7,1
16,13,28,3,1
16,14,9,28,0
16,15,24,11,1
16,16,26,9,1
16,17,5,24,0
16,18,22,41,0
16,19,36,17,1
16,20,15,34,0
17,1,30,9,1
17,2,39,1,1
17,3,20,39,0
17,4,36,17,1
17,5,15,34,0
17,6,1,20,0
17,7,26,5,1
17,8,13,32,0
17,9,22,11,1
17,10,5,24,0
17,11,32,13,1
17,12,7,26,0
17,13,3,22,0
17,14,28,7,1
17,15,11,30,0
17,16,9,28,0
17,17,24,43,0
17,18,41,3,1
17,19,17,36,0
17,20,34,15,1
18,1,9,28,0
18,2,1,20,0
18,3,39,17,1
18,4,17,36,0
18,5,34,3,1
18,6,20,39,0
18,7,5,24,0
18,8,32,5,1
18,9,11,30,0
18,10,24,15,1
18,11,13,32,0
18,12,26,13,1
18,13,22,41,0
18,14,7,26,0
18,15,30,9,1
18,16,28,11,1
18,17,43,7,1
18,18,3,22,0
18,19,36,1,1
18,20,15,34,0
19,1,28,9,1
19,2,20,39,0
19,3,17,36,0
19,4,36,17,1
19,5,3,22,0
19,6,39,1,1
19,7,24,5,1
19,8,5,24,0
19,9,30,3,1
19,10,15,34,0
19,11,32,11,1
19,12,13,32,0
19,13,41,13,1
19,14,26,7,1
19,15,9,28,0
19,16,11,30,0
19,17,7,26,0
19,18,22,41,0
19,19,1,20,0
19,20,34,15,1
20,1,9,28,0
