round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,31545.3631,81.0000,13.0000,9,1803.6481,0 -> 14 -> 14 -> 6 -> 6 -> 13 -> 13 -> 11 -> 11 -> 9 -> 9 -> 5 -> 5 -> 7 -> 7 -> 4 -> 4 -> 3 -> 3 -> 0
2,48437.7146,238.0000,15.5333,9,2355.4665,0 -> 8 -> 8 -> 12 -> 12 -> 15 -> 15 -> 10 -> 10 -> 11 -> 11 -> 2 -> 2 -> 1 -> 1 -> 6 -> 6 -> 14 -> 14 -> 0
3,36113.0863,278.0000,15.4000,9,1864.1389,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 12 -> 12 -> 15 -> 15 -> 5 -> 5 -> 9 -> 9 -> 13 -> 13 -> 8 -> 8 -> 0
4,45246.3995,276.0000,15.4000,9,2243.8801,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 11 -> 11 -> 10 -> 10 -> 2 -> 2 -> 1 -> 1 -> 6 -> 6 -> 14 -> 14 -> 0
5,36113.0863,276.0000,15.4000,9,1864.1389,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 12 -> 12 -> 15 -> 15 -> 5 -> 5 -> 9 -> 9 -> 13 -> 13 -> 8 -> 8 -> 0
6,45246.3995,276.0000,15.4000,9,2243.8801,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 11 -> 11 -> 10 -> 10 -> 2 -> 2 -> 1 -> 1 -> 6 -> 6 -> 14 -> 14 -> 0
7,36113.0863,276.0000,15.4000,9,1864.1389,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 12 -> 12 -> 15 -> 15 -> 5 -> 5 -> 9 -> 9 -> 13 -> 13 -> 8 -> 8 -> 0
8,45246.3995,276.0000,15.4000,9,2243.8801,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 11 -> 11 -> 10 -> 10 -> 2 -> 2 -> 1 -> 1 -> 6 -> 6 -> 14 -> 14 -> 0
9,36113.0863,276.0000,15.4000,9,1864.1389,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 12 -> 12 -> 15 -> 15 -> 5 -> 5 -> 9 -> 9 -> 13 -> 13 -> 8 -> 8 -> 0
10,45246.3995,276.0000,15.4000,9,2243.8801,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 11 -> 11 -> 10 -> 10 -> 2 -> 2 -> 1 -> 1 -> 6 -> 6 -> 14 -> 14 -> 0
11,36113.0863,276.0000,15.4000,9,1864.1389,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 12 -> 12 -> 15 -> 15 -> 5 -> 5 -> 9 -> 9 -> 13 -> 13 -> 8 -> 8 -> 0
12,45246.3995,276.0000,15.4000,9,2243.8801,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 11 -> 11 -> 10 -> 10 -> 2 -> 2 -> 1 -> 1 -> 6 -> 6 -> 14 -> 14 -> 0
13,36113.0863,276.0000,15.4000,9,1864.1389,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 12 -> 12 -> 15 -> 15 -> 5 -> 5 -> 9 -> 9 -> 13 -> 13 -> 8 -> 8 -> 0
14,45246.3995,276.0000,15.4000,9,2243.8801,0 -> 3 -> 3 -> 4 -> 4 -> 7 -> 7 -> 11 -> 11 -> 10 -> 10 -> 2 -> 2 -> 1 -> 1 -> 6 -> 6 -> 14 -> 14 -> 0
