round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,126289.1987,81.0000,18.5500,9,620.1797,0 -> 89 -> 89 -> 98 -> 98 -> 90 -> 90 -> 58 -> 58 -> 20 -> 20 -> 54 -> 54 -> 167 -> 167 -> 196 -> 196 -> 93 -> 93 -> 0
2,125148.6591,240.0000,36.3050,9,901.3328,0 -> 89 -> 89 -> 98 -> 98 -> 90 -> 90 -> 63 -> 63 -> 178 -> 178 -> 147 -> 147 -> 109 -> 109 -> 110 -> 110 -> 19 -> 19 -> 0
3,125559.0009,349.0000,53.5150,9,754.2087,0 -> 89 -> 89 -> 98 -> 98 -> 58 -> 58 -> 20 -> 20 -> 54 -> 54 -> 24 -> 24 -> 177 -> 177 -> 79 -> 79 -> 32 -> 32 -> 0
4,125133.4436,431.0000,70.3150,9,842.4051,0 -> 90 -> 90 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 143 -> 143 -> 106 -> 106 -> 97 -> 97 -> 188 -> 188 -> 0
5,125396.6077,571.0000,86.4150,9,919.7439,0 -> 89 -> 89 -> 90 -> 90 -> 58 -> 58 -> 167 -> 167 -> 196 -> 196 -> 174 -> 174 -> 193 -> 193 -> 118 -> 118 -> 189 -> 189 -> 0
6,125097.6493,519.0000,102.7750,9,948.1052,0 -> 98 -> 98 -> 89 -> 89 -> 90 -> 90 -> 20 -> 20 -> 54 -> 54 -> 24 -> 24 -> 177 -> 177 -> 14 -> 14 -> 146 -> 146 -> 0
7,125182.4191,680.0000,118.3300,9,901.2410,0 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 147 -> 147 -> 109 -> 109 -> 110 -> 110 -> 198 -> 198 -> 135 -> 135 -> 0
8,124660.0925,1077.0000,131.9000,9,1087.5755,0 -> 90 -> 90 -> 58 -> 58 -> 93 -> 93 -> 16 -> 16 -> 15 -> 15 -> 41 -> 41 -> 52 -> 52 -> 190 -> 190 -> 82 -> 82 -> 0
9,125210.2502,553.0000,148.0900,9,808.5742,0 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 143 -> 143 -> 106 -> 106 -> 97 -> 97 -> 188 -> 188 -> 135 -> 135 -> 0
10,125288.3428,743.0000,163.3300,9,945.1933,0 -> 90 -> 90 -> 20 -> 20 -> 54 -> 54 -> 167 -> 167 -> 196 -> 196 -> 174 -> 174 -> 193 -> 193 -> 118 -> 118 -> 189 -> 189 -> 0
11,124579.6212,1123.0000,176.6700,9,1200.6565,0 -> 89 -> 89 -> 98 -> 98 -> 58 -> 58 -> 79 -> 79 -> 32 -> 32 -> 14 -> 14 -> 100 -> 100 -> 108 -> 108 -> 128 -> 128 -> 0
12,125210.5490,668.0000,192.2850,9,879.6512,0 -> 90 -> 90 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 147 -> 147 -> 109 -> 109 -> 19 -> 19 -> 198 -> 198 -> 0
13,125075.3663,2133.0000,200.5750,9,1417.8748,0 -> 130 -> 130 -> 119 -> 119 -> 50 -> 50 -> 2 -> 2 -> 31 -> 31 -> 192 -> 192 -> 185 -> 185 -> 53 -> 53 -> 159 -> 159 -> 0
14,124777.6574,1312.0000,212.9700,9,1097.6804,0 -> 89 -> 89 -> 90 -> 90 -> 20 -> 20 -> 54 -> 54 -> 24 -> 24 -> 177 -> 177 -> 165 -> 165 -> 23 -> 23 -> 4 -> 4 -> 0
15,124190.2417,1565.0000,224.1000,9,1745.8585,0 -> 98 -> 98 -> 93 -> 93 -> 196 -> 196 -> 167 -> 167 -> 58 -> 58 -> 140 -> 140 -> 158 -> 158 -> 176 -> 176 -> 164 -> 164 -> 0
16,124464.8962,1710.0000,234.5050,9,1258.6182,0 -> 89 -> 89 -> 90 -> 90 -> 63 -> 63 -> 178 -> 178 -> 131 -> 131 -> 61 -> 61 -> 60 -> 60 -> 22 -> 22 -> 78 -> 78 -> 0
17,124830.2648,2262.0000,242.1500,9,1524.9259,0 -> 98 -> 98 -> 89 -> 89 -> 37 -> 37 -> 166 -> 166 -> 199 -> 199 -> 129 -> 129 -> 111 -> 111 -> 107 -> 107 -> 72 -> 72 -> 0
18,124484.8728,1118.0000,255.5150,9,1109.8820,0 -> 90 -> 90 -> 20 -> 20 -> 54 -> 54 -> 58 -> 58 -> 174 -> 174 -> 193 -> 193 -> 16 -> 16 -> 15 -> 15 -> 41 -> 41 -> 0
19,125344.7011,937.0000,269.7850,9,866.0499,0 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 147 -> 147 -> 109 -> 109 -> 110 -> 110 -> 19 -> 19 -> 198 -> 198 -> 0
20,124355.4382,2500.0000,276.2400,9,1503.9909,0 -> 143 -> 143 -> 106 -> 106 -> 97 -> 97 -> 188 -> 188 -> 135 -> 135 -> 160 -> 160 -> 88 -> 88 -> 13 -> 13 -> 33 -> 33 -> 0
21,125570.8955,2486.0000,282.7650,9,1523.8879,0 -> 89 -> 89 -> 90 -> 90 -> 98 -> 98 -> 187 -> 187 -> 73 -> 73 -> 94 -> 94 -> 145 -> 145 -> 137 -> 137 -> 171 -> 171 -> 0
22,127094.9454,3672.0000,283.3600,9,1866.6862,0 -> 157 -> 157 -> 81 -> 81 -> 113 -> 113 -> 105 -> 105 -> 71 -> 71 -> 64 -> 64 -> 42 -> 42 -> 175 -> 175 -> 95 -> 95 -> 0
23,125387.5262,1045.0000,297.0900,9,802.1047,0 -> 89 -> 89 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 93 -> 93 -> 196 -> 196 -> 167 -> 167 -> 24 -> 24 -> 177 -> 177 -> 0
24,125003.6479,1669.0000,307.7000,9,1027.4567,0 -> 90 -> 90 -> 58 -> 58 -> 20 -> 20 -> 54 -> 54 -> 79 -> 79 -> 32 -> 32 -> 14 -> 14 -> 146 -> 146 -> 165 -> 165 -> 0
25,125065.9603,3343.0000,309.9400,9,1658.6824,0 -> 89 -> 89 -> 98 -> 98 -> 38 -> 38 -> 26 -> 26 -> 75 -> 75 -> 34 -> 34 -> 200 -> 200 -> 155 -> 155 -> 124 -> 124 -> 0
26,124737.6573,2165.0000,318.0700,9,1469.1177,0 -> 47 -> 47 -> 22 -> 22 -> 78 -> 78 -> 60 -> 60 -> 61 -> 61 -> 131 -> 131 -> 130 -> 130 -> 119 -> 119 -> 50 -> 50 -> 0
27,124301.0916,2188.0000,326.0850,9,1213.8672,0 -> 89 -> 89 -> 90 -> 90 -> 118 -> 118 -> 189 -> 189 -> 190 -> 190 -> 52 -> 52 -> 41 -> 41 -> 82 -> 82 -> 140 -> 140 -> 0
28,125298.4456,1239.0000,338.8450,9,880.2692,0 -> 98 -> 98 -> 63 -> 63 -> 178 -> 178 -> 147 -> 147 -> 109 -> 109 -> 110 -> 110 -> 19 -> 19 -> 198 -> 198 -> 188 -> 188 -> 0
29,125650.1120,1016.0000,352.7200,9,771.3960,0 -> 89 -> 89 -> 90 -> 90 -> 58 -> 58 -> 20 -> 20 -> 54 -> 54 -> 167 -> 167 -> 196 -> 196 -> 174 -> 174 -> 193 -> 193 -> 0
30,127545.5158,4525.0000,349.0500,9,1712.9834,0 -> 98 -> 98 -> 17 -> 17 -> 170 -> 170 -> 12 -> 12 -> 103 -> 103 -> 62 -> 62 -> 56 -> 56 -> 10 -> 10 -> 21 -> 21 -> 0
