round,energy_final,collected_aoi,avg_final_aoi,visited_count,total_distance,path_taken
1,62106.1016,81.0000,18.1000,9,510.6113,0 -> 41 -> 41 -> 40 -> 40 -> 10 -> 10 -> 61 -> 61 -> 70 -> 70 -> 64 -> 64 -> 4 -> 4 -> 33 -> 33 -> 8 -> 8 -> 0
2,62333.9161,252.0000,34.4900,9,638.2314,0 -> 2 -> 2 -> 93 -> 93 -> 89 -> 89 -> 63 -> 63 -> 45 -> 45 -> 22 -> 22 -> 21 -> 21 -> 49 -> 49 -> 19 -> 19 -> 0
3,61702.3168,421.0000,49.1900,9,713.9185,0 -> 41 -> 41 -> 59 -> 59 -> 79 -> 79 -> 3 -> 3 -> 81 -> 81 -> 50 -> 50 -> 37 -> 37 -> 99 -> 99 -> 17 -> 17 -> 0
4,61702.9297,506.0000,63.0400,9,699.2086,0 -> 40 -> 40 -> 10 -> 10 -> 61 -> 61 -> 70 -> 70 -> 64 -> 64 -> 4 -> 4 -> 33 -> 33 -> 8 -> 8 -> 69 -> 69 -> 0
5,62279.8999,609.0000,75.8600,9,720.6387,0 -> 2 -> 2 -> 93 -> 93 -> 89 -> 89 -> 63 -> 63 -> 45 -> 45 -> 22 -> 22 -> 56 -> 56 -> 71 -> 71 -> 7 -> 7 -> 0
6,62352.8219,754.0000,87.2300,9,903.3538,0 -> 41 -> 41 -> 59 -> 59 -> 79 -> 79 -> 14 -> 14 -> 17 -> 17 -> 98 -> 98 -> 20 -> 20 -> 60 -> 60 -> 75 -> 75 -> 0
7,63363.2934,1107.0000,95.0700,9,945.6496,0 -> 9 -> 9 -> 54 -> 54 -> 74 -> 74 -> 67 -> 67 -> 13 -> 13 -> 57 -> 57 -> 90 -> 90 -> 16 -> 16 -> 51 -> 51 -> 0
8,61849.7483,704.0000,106.9400,9,629.3224,0 -> 40 -> 40 -> 10 -> 10 -> 61 -> 61 -> 70 -> 70 -> 64 -> 64 -> 4 -> 4 -> 33 -> 33 -> 8 -> 8 -> 3 -> 3 -> 0
9,62333.9161,846.0000,117.3900,9,638.2314,0 -> 2 -> 2 -> 93 -> 93 -> 89 -> 89 -> 63 -> 63 -> 45 -> 45 -> 22 -> 22 -> 21 -> 21 -> 49 -> 49 -> 19 -> 19 -> 0
10,61876.9962,852.0000,127.7800,9,712.0342,0 -> 41 -> 41 -> 59 -> 59 -> 79 -> 79 -> 50 -> 50 -> 37 -> 37 -> 99 -> 99 -> 17 -> 17 -> 14 -> 14 -> 98 -> 98 -> 0
